original_filename,page,file_url,platform_link,starts,text,hours,asset_id,hours_num
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fbf9ccf96-7521-4bad-96ee-1bc43e32e495%2FControl_Panel_IRNKM-9_41_59.JPG,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/0501ed05-f1e9-4c27-b4e2-5bcfc9a2411c.jpeg?expires=1711738818&or=0&s=763697135b55c27474177ea6487f45f0,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/7ee6eee7-ed2e-11ee-9647-52f8dd295e24,,DEIF Gen - Set Controller GC - 1F AMF 41 Od Oh Load Transfer Power Alarm Y2 Od Oh Low water level L Run hours 210h ESC AUT TEST O MAN,210h,,210
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fb7a2e975-e244-46cf-8926-180bb2d31249%2FPXL_20231211_100957971-17_29_43.jpg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/c4e7dd4f-a961-480f-b212-f52210dbe78e.jpeg?expires=1711738818&or=0&s=5095648263ff2e15e4216161c02ce057,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/7df20334-ed2e-11ee-be9d-161cfd66d21b,,DSE DEEP SEA ELECTRONICS DSE 7320 MKII On Load L - N 232 V 109 A L - L 403 V 50.0 Hz -74 kW -0.97 Ld 1 KKKKK AUTO,,,
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fb7a2e975-e244-46cf-8926-180bb2d31249%2FPXL_20231211_100518317-17_3_9.jpg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/f4e95cc5-7a76-43c5-a3a9-7219f228cbd0.jpeg?expires=1711738818&or=0&s=b490735e1a781aa7ddc17fd5a655636c,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/7d967f2b-ed2e-11ee-8631-4e69b49d15d5,,UNHCR B CAT® ACK RESET EVENT LOG 0 kPa 43 ° C 12.8 V 0 rpm 386.4 hrs STOPPED RUN AUTO STOP @@@ AC ENGINE MAIN MENU OK EMCP 4.1,386.4,561750,386.4
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fb7a2e975-e244-46cf-8926-180bb2d31249%2FPXL_20231211_065948324-16_59_40.jpg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/1d44e3e2-ca0b-45ba-8cb1-97ebd36d278d.jpeg?expires=1711738818&or=0&s=96399f0692d75b31d0a0ecbd4303c8cf,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/7c26365e-ed2e-11ee-831f-221e535af36b,,561749 UNHCR CAT ACK RESET EVENT LOG H / W 4509596-00 CAT S / N : 0878E045TY RUN AUTO STOP די AC ENGINE MAIN MENU OK EMCP 4.1,,561749,
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fb7a2e975-e244-46cf-8926-180bb2d31249%2FPXL_20231211_065822561-17_40_58.jpg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/5a1327fc-2989-4c8d-b682-41e266db0e59.jpeg?expires=1711738818&or=0&s=178456aed0cada1d1e9f4dd500ccaa5f,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/7aa16bcb-ed2e-11ee-9600-52f8dd295e24,,DANGER THIS MACHINE IS REMOTELY CONTROLLED AND MAY START WITHOUT WARNING About Variant 6120 DSE Application V2.4.1 USB ID 6C283799EF C B AUTO Made in U.K. 749004 UNHCR,,749004,
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fb7a2e975-e244-46cf-8926-180bb2d31249%2FIMG-20231211-WA0022-17_19_57.jpg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/a793b2f1-a4d0-44f0-8437-2fce7681ce34.jpeg?expires=1711738818&or=0&s=e4b32570205e5843f94381480b700ab3,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/79fd8864-ed2e-11ee-8308-221e535af36b,,DSE Deep Sea Electronics 1724h 28m O AUTO | Stop Auto Start Emergency Button,1724h,,1724
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fafdd06db-404e-4c71-814b-6070dd8d6221%2FControl_Screen-9_30_45.jpeg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/d93756a7-c18d-4a26-9838-167f7cda9069.jpeg?expires=1711738818&or=0&s=9594e357ddaac72b5c33c5af79b1766d,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/79d97246-ed2e-11ee-8305-221e535af36b,1,SVF SERVICIO TECNICO - MANTENIMIENTO - REPUESTOS Quito : Av . Eloy Alfare entre Arupes y Aceitunas Telfs : 248 1377-2481378 Danko FIAT InteliLite NT AMF 20 ComAp ▷ OFF MAN UT TEST Mode Mode Start 776486 Listo Operked O + O O + O 1 PE 0.00 Horn Fault Stop RPM reset reset Sin Time 0 Page Peligro Alto Voltaje Enter 1/0 1/0 A012 Light Switch EMERGENCE Alam Indication Power Switch ATENCIÓN No manipule el se Galaxy S20 FE generador cuando ponga en marcha 7 de diciembre de 2023 4:09 p.m.,0,776486,
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fabaf729e-e4ba-4a8f-ac23-c175d239b05e%2FWhatsApp_Image_2023-12-19_at_08.43.21-13_31_23.jpeg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/89e01714-d1bc-443d-b5c6-2ec8a24758c7.jpeg?expires=1711738818&or=0&s=f09cd4cf378f87648feb8f37b37336ec,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/7983cdbf-ed2e-11ee-85f8-4e69b49d15d5,,"CAT 00

CA  Δ
A
ACK  RESET EVENT LOG

RUN  AUTO  STOP

AC  ENGINE MAIN MENU

OK

EMCP 4.1",,,
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fa0801365-d437-476b-9f20-6e45dd84a627%2FPantalla-21_0_10.jpg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/9a8ba85d-b9c6-456f-80f6-6fcea4c1b0d6.jpeg?expires=1711738818&or=0&s=e892617ee8d03aabc5a5bbe8242f0f16,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/772a4734-ed2e-11ee-be77-161cfd66d21b,,"Telfs

mtu DETROIT DIESEL

InteliLite NT AMF 20 ComAp
OFF MAN AUT TEST Mode Mode Start
Listo OperRed OOOO
KW 0.00 PF Horn Fault Stop
0 reset reset
0

Page IIL
G
Enter 1/0 1/0",,,
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fabaf729e-e4ba-4a8f-ac23-c175d239b05e%2FWhatsApp_Image_2023-12-19_at_08.43.18-13_28_6.jpeg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/26a36c97-5ed5-41db-b576-c587dce5bdb4.jpeg?expires=1711738818&or=0&s=0b7d03a8d833a05eeb6b2a1a79e3d984,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/77181b00-ed2e-11ee-85e6-4e69b49d15d5,,APM Ο Β OLE ALARM RUN Hz STOP AUTO START I >>> A,,,
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fa84c8ae7-3e7c-4274-8f50-c567d6973c99%2FWhatsApp_Image_2024-01-16_at_16.41.30_1-16_42_15.jpeg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/51be78af-6744-467a-9332-77ceb7ef3e7c.jpeg?expires=1711738818&or=0&s=22fe877e9220e64a5cd3f30a910e9e77,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/76048a63-ed2e-11ee-be68-161cfd66d21b,2977,ROLLER 6120 Engine Run Time A 7265h 4m 2977Start ( s ) AUTO,7265,,7265
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fa84c8ae7-3e7c-4274-8f50-c567d6973c99%2FWhatsApp_Image_2024-01-16_at_16.07.51_1-16_8_11.jpeg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/3cc9f221-4b68-40cf-8d66-8d9c595395e5.jpeg?expires=1711738818&or=0&s=fc0db4699454b5796aa3be873cb19d1c,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/75ef1f7b-ed2e-11ee-8650-4aca75adb6cb,,DSE Deep Sea Electronics 2819h 39m AUTO I Stop Auto Start Power Switch Alarm Indication MERGENCE,39m,,2819
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fa84c8ae7-3e7c-4274-8f50-c567d6973c99%2FWhatsApp_Image_2024-01-16_at_15.36.52-15_40_49.jpeg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/6be409c3-4910-433d-b73c-bfbb102919ac.jpeg?expires=1711738818&or=0&s=db2633e37f217f5799b8d1aeb6eb6da1,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/75bd9711-ed2e-11ee-85e1-4e69b49d15d5,,SE Deep Sea Electronics 6118h 45 O 0 ΠΙ,6118,,6118
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fa84c8ae7-3e7c-4274-8f50-c567d6973c99%2FWhatsApp_Image_2024-01-16_at_15.28.24_1-15_29_48.jpeg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/a901665c-3b50-4924-966e-731c4209ad26.jpeg?expires=1711738818&or=0&s=f04cf035dc316a64da5928b947336442,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/73d9fc5e-ed2e-11ee-9599-52f8dd295e24,,DSE Deep Sea Electronics 11567 58m AUTO I Auto Start,11567,,11567
x520_image1.jpeg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/cfef22e5-a15b-4823-8ed4-125680a725de.jpeg?expires=1711738818&or=0&s=e3d5649ea04547c3a4c038cbe2318cb3,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/71631da4-ed2e-11ee-8293-221e535af36b,,561128 UNHCR 00 DSE 57 57154 154 -17 1060 O AUTO . ४४ Model 702K - AS- HC,5715.4,561128,5715.4
x521_image1.jpeg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/88f9cf14-ded8-4deb-9493-10d58beed7c3.jpeg?expires=1711738818&or=0&s=b7af279566066defd7e515f9aa02f4e7,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/71630cee-ed2e-11ee-8292-221e535af36b,70,DSE DEEP SEA ELECTRONICS DSE 7320 Engine Runme Remote start on load 85h 55m common warming 70 Start High coolant Temperature ( s ) Low oil pressure AUTO,85h 55m,,85
x519_image1.jpeg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/8f41ea7a-597d-48d4-93ca-3af5616ac8a3.jpeg?expires=1711738818&or=0&s=ecc516814fe315b952d2ffdcbba4b565,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/7145a478-ed2e-11ee-8290-221e535af36b,,Service Date -30/08/2023\n Last Service Hours -1353.8 hrs\n Fervice Hours - 1603.8 hrs\n * DSE\n 10048 18 105 10\n\n AUTO\n\n Model 702K - AS - HC,18 10.5,,1810.5
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fa84c8ae7-3e7c-4274-8f50-c567d6973c99%2FWhatsApp_Image_2024-01-16_at_15.13.20-15_14_5.jpeg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/828df86e-5204-4c36-b7f6-edfe632f2594.jpeg?expires=1711738818&or=0&s=075939c75852116ab687b66bba50348a,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/710a698b-ed2e-11ee-828b-221e535af36b,2051,DEEP SEA ELECTRONICS DSE DSE 7420 MKII Engine Run Time SYSTEM IN AUTO MODE LOW 4270h 49m WATER LEVEL 2051.start COOLING HIGH ( s ) TEMPERATURE LOW OIL PRESSURE AUTO,4270h 49m,,4270
x518_image1.jpeg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/acd02ecf-d29e-4bcf-83b1-7a8dd6a60a99.jpeg?expires=1711738818&or=0&s=784fe83a72e66de7d6e5a2a627b61a39,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/7069961d-ed2e-11ee-8638-4aca75adb6cb,694,UNHCR Engine Run Time 1184h 44m DSE 694 start ( s ) AUTO Made in U.K.,1184h 44m,561295,1184
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2F1dc6620f-d95a-442f-92a2-a399a7034ed1%2F1-17_13_56.jpg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/710c5e33-539d-4d82-8d7f-59cf804b328a.jpeg?expires=1711738818&or=0&s=571db86a9eb9b5439ba0d89254cac5fc,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/71526cdd-e631-11ee-aabc-9236fffca3f7,,,,,
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2F0f0e907d-9ecd-41b7-9e9a-cb08b6674e6e%2FWhatsApp_Image_2024-02-20_at_14.27.49_8354787b-15_21_28.jpg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/68024e6b-d90d-4293-82d1-674762ae8d64.jpeg?expires=1711738818&or=0&s=2229d4f9f8d5372d353db6f5267d37a5,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/708e0781-e631-11ee-a505-3675e4259b92,,DEEP  SEA ELECTRONICS DSE 7320 MKII DSE On Load L - N 225 V 46 A L - L 390 V 50.0 Hz 27 kW 0.08 Ld 639255 UNHCR AUTO,,639255,
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fe9f6721f-34e9-423d-b2f8-d7d86e14ac7b%2FPantalla_Upala-14_59_56.jpeg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/9fdeb689-afee-43e0-9218-29c5bd4d0962.jpeg?expires=1711738818&or=0&s=ef5235104daf4ef9483f784dec1413d1,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/6fbc3ebc-e631-11ee-98ed-2268dd38f75b,,"LISTO PARA HANDAR
39350  ( H )

TO	 MANUAL    O

			   ESCADE",39350,,
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fc416ab53-1cc1-4b31-948a-fc0f73bf3630%2FWhatsApp_Image_2023-12-07_at_13.04.18-13_4_44.jpeg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/751b695a-db0d-44b0-bbdc-67f74ea60304.jpeg?expires=1711738818&or=0&s=4f75d206a1b2868054b42479421617d5,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/6f9d6687-e631-11ee-b712-fe8ebc8a7001,,CAT A GA ACK RESET EVENT LOG 46 ° C 14.3 71.7 h RUN AUTO STOP AC ENGINE MAIN MENU OK EMCP 4.1,71.7 h,,
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fc22b16b1-e880-47b2-9112-fcc1bac08ed5%2Fcontrol_screen-10_0_43.jpeg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/aeae8bb4-e720-4fa3-8b9c-f5ca8f7f2eba.jpeg?expires=1711738818&or=0&s=4cde1267700f05551ee7c615d750aacd,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/6d0bf583-e631-11ee-a5ff-621d9126fd2f,,"DSE Deep Sea Electronics

		 219V LIN  ØV
		 223V L2N  ØV
		 207V L3N


   O    AUTO    I
   Stop    Auto    Start



 h	Alarm Indication	ER",,,
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fc1dad181-a258-469a-a1f5-4553ce0989f0%2FWhatsApp_Image_2024-02-28_at_3.10.35_PM-9_19_3.jpeg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/50741358-2bb1-441a-bea3-ff208d05edbf.jpeg?expires=1711738818&or=0&s=8ca5167bac84258cdc844f5cae17ed69,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/6caf8c26-e631-11ee-a5fe-621d9126fd2f,,DSE Deep Sea Electronics AUTO Made in U.K ¡ Jer 177441 たま 444 630 UNHCR / 2014 / 3 / 0013,,,
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fc1dad181-a258-469a-a1f5-4553ce0989f0%2FWhatsApp_Image_2024-02-28_at_3.08.51_PM-9_21_26.jpeg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/f86dddfe-3386-48a9-8202-c625d3138366.jpeg?expires=1711738818&or=0&s=01603b1b9d537b765bf6d47d54bb3a8a,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/6ba8ed75-e631-11ee-aaa6-9236fffca3f7,,"durumlarda , jenerat\u00f6rler mal\u0131d\u0131r man jenerat\u00f6r . \u00e7ali\u015ftirilirken it must be stored manual during first start please Made in UK . 177435 \u81a0 F1 : 41 1 444 4 630",,,
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fc1dad181-a258-469a-a1f5-4553ce0989f0%2FWhatsApp_Image_2024-02-28_at_2.29.57_PM-9_33_15.jpeg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/bd4598ba-59d1-4384-b7e7-0ed6e407ffb3.jpeg?expires=1711738818&or=0&s=13103c2802c24893ad1df8ff3457facc,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/6b546ccd-e631-11ee-aa9d-9236fffca3f7,,"""Emergency\n\nInteliLite\t\tAMF",,,
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fc1dad181-a258-469a-a1f5-4553ce0989f0%2FWhatsApp_Image_2024-02-28_at_2.28.57_PM-9_16_30.jpeg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/3db3758e-0e42-43d6-9cba-cdcfd483b527.jpeg?expires=1711738818&or=0&s=3b6a405d693ac643e372f3cdb566c7ee,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/684bb195-e631-11ee-98bf-2268dd38f75b,,DSE Deep Sea Electronics AUTO Made in U.K # 77437 COLM,,,
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fc1dad181-a258-469a-a1f5-4553ce0989f0%2FWhatsApp_Image_2024-02-28_at_2.27.36_PM-9_22_57.jpeg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/f1be8f0c-a25f-4f61-ad72-87f1904d8952.jpeg?expires=1711738818&or=0&s=e34d99f9aa73dee8c90225a51ae3ae2e,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/66fa0dca-e631-11ee-a5e0-621d9126fd2f,,"yaide anmalarda , jenertibrier depolanmal kullanmading zaman jene \u00f6nlemler aldr t be used for over a mohit must be store ndations which a given manual et used for verunt , uring first stars please hat are pen in raral DSE Deep Sea Electronics Made in U.K No Jenerat\u00f6r 177439 KILAVUZU DALY READ THE MANUAL aksa 630 4 444 com.tr",,,
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fc1dad181-a258-469a-a1f5-4553ce0989f0%2FWhatsApp_Image_2024-02-28_at_2.26.04_PM-9_24_35.jpeg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/8dcabc30-0029-432e-a2d0-6ba97fb32440.jpeg?expires=1711738818&or=0&s=ab6d99546bd7e3d462cdf34aa1b035a2,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/66ed9e35-e631-11ee-b6ed-fe8ebc8a7001,,"jeneratörün  kullanılmayacağı  durumlarda ,  jeneratörler nda  belirtildiği şekilde  depolanmalıdır . eli  jeneratörü  kullanmadığınız zaman  jeneratör  çalıştırılırken ndaki  önlemler alınmalıdır . will not  be used for over a  month , it must  be stored mendations which are given in  manual et is not used for over a month ,  during first  start  please ations  that are given in  manual . ETK - 311 DSE    Deep  Sea Electronics AUTO Made in  U.K. Jeneratör    No 177462 aksa JENERATOR . 444  4  630 ww.aksa.com.tr MERGENS STOP",,,
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fc1dad181-a258-469a-a1f5-4553ce0989f0%2FWhatsApp_Image_2024-02-28_at_2.24.00_PM-9_7_0.jpeg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/6d94fef2-6115-43a1-adc9-7662133eca18.jpeg?expires=1711738818&or=0&s=ec303546a91b913464fd67a685441f83,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/652f2007-e631-11ee-98b2-2268dd38f75b,,L FG WILSON AQ 27.0 V STOPPED AQ POWERWIZARD 1.0 DANGER THIS MACHINE IS REMOTELY CONTROLLED AND MAY START WITHOUT WARNING,400.5,,
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fc1dad181-a258-469a-a1f5-4553ce0989f0%2FWhatsApp_Image_2024-02-28_at_2.07.22_PM-9_4_12.jpeg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/820b7920-43e5-44f2-acaa-fa8dcf2e8707.jpeg?expires=1711738818&or=0&s=cc979cfd19580771eef42232095a88f2,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/58de73b5-e631-11ee-a489-3675e4259b92,,LLISTER PETTER LOAD TRANSFER PRE - HEAT DC CONTROLS DC CIRCUIT OFF ON PROTECTION PRESS TO RESET AUTO 598243 UNHCR,,598243,
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fc1dad181-a258-469a-a1f5-4553ce0989f0%2FWhatsApp_Image_2024-02-28_at_1.54.54_PM-8_18_46.jpeg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/34f128fc-c257-44ad-b46d-84d0525bc68d.jpeg?expires=1711738818&or=0&s=2ee6f6c6b20e55c5c500afaee67684ea,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/58dd3d79-e631-11ee-981e-2268dd38f75b,,"DEEP SEA ELECTRONICS DSE 7320 Status 13:41 Generator at Rest Auto Mode AUTO kullanıma 1 Aydan uzun kalavuzunda süre jeneratörün kullanılmayacağı durumlarda , jeneratörler Jeneratör No I Aydan uzun süreli jeneratörü belirtildiği kullanmadığınız şekilde depolanmalıdır . kullanma kılavuzundaki önlemler alınmalıdır zaman jeneratör çalıştırılırken When the genset will not be according to recommendations used which for over are a month , it must be stored 177460 Anytime your genset is not used for over a given month in , manual during comply recommendations that are given in manual . first start please aksa JENERATOR 444 4 630 RGENC STOP www.aksa.com.tr aksa POWER GENERATION",,,
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fc1dad181-a258-469a-a1f5-4553ce0989f0%2FWhatsApp_Image_2024-02-28_at_1.46.12_PM-9_26_44.jpeg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/52aca79e-7a57-4917-b483-f4b19c799eef.jpeg?expires=1711738818&or=0&s=52bc6dd6bd47614d1f79d2a504a482cd,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/57359f56-e631-11ee-a568-621d9126fd2f,,Genset Running ( ) Remote Start Not in Auto Shutdown : Waming 1 $ 480V AC ns Power Generation,,,
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fafdd06db-404e-4c71-814b-6070dd8d6221%2FControl_Screen-9_30_45.jpeg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/124b4bd4-7fa4-436e-9288-499701adceda.jpeg?expires=1711738818&or=0&s=0d75fd2f0bb5d74a4796a6b4ff31cfee,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/571dad39-e631-11ee-aa42-9236fffca3f7,,SVF SERVICIO TECNICO - MANTENIMIENTO - REPUESTOS Quito : Av . Eloy Alfare entre Arupes y Aceitunas Telfs : 248 1377-2481378 Danko FIAT InteliLite NT AMF 20 ComAp ▷ OFF MAN UT TEST Mode Mode Start 776486 Listo Operked O + O O + O 1 PE 0.00 Horn Fault Stop RPM reset reset Sin Time 0 Page Peligro Alto Voltaje Enter 1/0 1/0 A012 Light Switch EMERGENCE Alam Indication Power Switch ATENCIÓN No manipule el se Galaxy S20 FE generador cuando ponga en marcha 7 de diciembre de 2023 4:09 p.m.,,776486,
